Term,Meaning_of_term,Dialect type,Contextual_Usage_question,correct_answer
مرم,رِمَّه ، مِرِم ، مِرِمَّه ، رَمَامَه ، رِمَم (جمع) المعنى القديم لكلمة رمة هو : الحبل المتهتك الذي اذا شُد بقوة قد يُقطع وتطلق كلمة مرم على اي فعل قام به شخص ما وكانت الفعلة لا قيمة لها ولا يُعتمد عليها. والرمه هو نعت على الشخص الجبان والذي لا يتحمل الشدة ولا ينتج منه اي قيمة من مساهمته.,Southern,"المهمة: اختر الجملة التي تحتوي على استخدام صحيح لكلمة 'مرم'.
السؤال: أي من الجمل التالية تعبر عن استخدام صحيح لكلمة 'مرم'؟
الخيارات:
أ) ما شاء الله على مهاراتك في الطبخ، دائماً تطبخ مرم.
ب) أحيانا يحس الواحد أن الوعود مرم.
ج) نريد أن نرسم خريطة مرم للرحلة.
د) الجو في حائل اليوم مرم.",ب
مرّه,جدًّا،,General,"### نوع السؤال: الاستخدام السياقي
- المهمة: اختر الجواب الصحيح فقط دون أي ملاحظات إضافية.
- السؤال: في أي جملة تناسب كلمة ""مرّه"" بشكل طبيعي؟
- الخيارات:
 - A) الكتاب مرّه مفيد في الدراسة.
 - B) الفستان مرّه قديم.
 - C) الحديقة مرّه بلا لون.
 - D) السماء مرّه داكنة.
- الجواب الصحيح: A",
سْرِي, أمضي او انقلع,Western,"المهمة: اختر الخيار الأفضل الذي يعبر عن استخدام الكلمة في سياق مناسب.
السؤال: كيف يمكن استخدام كلمة 'سْرِي' في جملة صحيحة؟
الخيارات:
أ) سْرِي واجلس هنا
ب) قال له سْرِي من المكان
ج) سْرِي وشكراً لك
د) سْرِي الجو اليوم",ب
مزرقن,مزرقن تقال للشخص الذي يزعل بدون سبب او يكون متضايق من شي في نفسه,Southern,"### نوع السؤال: الاستخدام السياقي
المهمة: اختر الإجابة الصحيحة دون أي ملاحظات إضافية. 
السؤال: استخدم كلمة ""مزرقن"" في جملة مناسبة. 
الخيارات: 
A) ""الولد كان مزرقن في المدرسة اليوم."" 
B) ""الجدة تحب أن تروي القصص."" 
C) ""الجو كان جميل في البارحة."" 
D) ""ذهبت إلى المتجر لشراء الحلوى.""",A
مزنون,اي انه يدرك مخابيء و مخارج الافكار من حوله ويعلم فعالية الخباثة بين اقران المجتمع,Southern,"### نوع السؤال: الاستخدام السياقي
المهمة: اختر الإجابة الصحيحة فقط دون أي ملاحظات إضافية. 
السؤال: أي من الجمل التالية يحتوي على كلمة ""مزنون"" بشكل طبيعي؟ 
الخيارات: 
A) أصدقائي دائما مشغولين بشغلهم. 
B) هو مزنون وما يعرف الواقع اللي يعيشه. 
C) أنا أحب أن أذهب إلى السوق. 
D) الجو اليوم جميل.",B
مسفع,مسفع تعني حجاب الرأس,Southern,"المهمة: اختر الجملة التي تستخدم كلمة 'مسفع' بشكل صحيح.
السؤال: أي من الجمل التالية تستخدم كلمة 'مسفع' بشكل صحيح؟
الخيارات:
أ) أحتاج إلى مسفع لتغطية رأسي
ب) الكرة كانت مسفع فوق السقف
ج) الطبخة كانت مسفع جيد
د) السيارة سريعة جداً ومسفع",أ
مسكت,صفة تطلق على الشيء المُبْهٍر,General,"المهمة: اختر الاستخدام الصحيح لكلمة 'مسكت' في الجملة.
السؤال: أي من الجمل التالية تستخدم كلمة 'مسكت' بشكل صحيح؟
الخيارات:
أ) هذا الكتاب مسكت
ب) الجو اليوم مسكت
ج) فيلم أمس كان مسكت
د) طعام العيد كان عادي",ج
مسيح الحداثه,هي صفة تطلق على الشخص الذي يحاول تغيير العادات والتقاليد لمجتمع ما فقط لان فكرة ما جديدة اعجبته ويريد تطبيقها عليهم. كما ان مسيح الحداثه عنده اعتقاد راسخ بان الناس مثل ورقه بيضا يمكن شحذهم وارشادهم وتغييرهم من خلال الاقناع والتلاعب او تغيير المفاهيم. كما ان مسيح الحداثه لديه عدة رسائل يحاول ان يبشر بها الناس ولديه عدة اهداف، فمن رسائله هو اقناعك بما هو متحضر وما هو متخلف بناءاً على القيم التي تشربها من الغرب، وايضا بوصلته الاخلاقية مبنية على ان اي فعل يحقق المساواه فهو جيد، وأي شيء فيه تفاضل او انعدام للمساواه فهو سيء حتى لو كانت الفروقات ناتجه عن جهد واجتهاد، لذا فانك ستجد مسيح الحداثه يميل بشده لتمكين وتقوية الضعفاء على الاقوياء ويرى ان اي فعل تجاه هذه القضيه يكون امرًا اخلاقياً بالضرورة ، ولكنه في مسألة الضعف والقوة هذه لا يرى مواطن الضعف الا تلك التي تكون عند النساء فقط ويتجاهل مواطن الضعف عند الرجال . وغالبا ما يكون لديه نزعه للاشتراكية ، وبشكل متأصل فان المسيح يفضل ان تتساوى المكاسب بغض النظر عن الجهود. كما من صفات المسيح المميزة جدا انه منبطح ثقافيا ومتشرب للثقافات البعيده ومحتقر لثقافة بلده او دينه وارثه التاريخي. يميل مسيح الحداثه في كلامه لاقناعك بإستجداء العاطفه وهو كثيرا ما يستخدم مغالطة الشخصنه ومغالطة الاحتكام للمساواة ومغالطة الاحتكام للمستقبل.,General,"### نوع السؤال: الاستخدام السياقي
المهمة: اختر الجواب الصحيح فقط دون أي ملاحظات إضافية. 
السؤال: في أي جملة يمكن استخدام كلمة ""مسيح الحداثه"" بشكل طبيعي؟ 
الخيارات: 
A) -الحمد لله عندي بيت جديد. 
B) -مسيح الحداثه دائمًا يشجع الشباب على الاستغناء عن عاداتهم. 
C) -يجب علينا أن نحتفل بالأعياد كما تعودنا في بلادنا. 
D) -أحب ركوب الإبل في البر.",B
مشبب,مِشَبَّبْ هو اسم لرجل. وهي كلمة تستخدم عندما تريد ان تعبر عن : ان الشخص ليس بفتاة او مكتملة الانوثه او انه رجل يتظاهر بانه بنت لكي يخرفن الذكور الاخرين.,General,"### نوع السؤال: الاستخدام السياقي
#### المهمة:
اختر الجملة التي تستخدم كلمة ""مشبب"" بشكل صحيح.
#### السؤال:
أي من العبارات التالية تحتوي على كلمة ""مشبب"" بشكل طبيعي؟
#### الخيارات:
A) ""أحب الذهاب إلى السوق كل يوم."" 
B) ""ذاكر جيداً لتنجح في الامتحان."" 
C) ""عندما رأيته في الحفل، كان يبدو مشبب."" 
D) ""الطبيعة جميلة في هذا الوقت من السنة."" 
####) ""عندما رأيته في الحفل، كان يبدو مشبب.""",C
مشحوط,معناها شايف نفسه قوي وممكن يفرش اي واحد.,General,"### نوع السؤال: الاستخدام السياقي
المهمة: اختر فقط إجابة واحدة دون أي ملاحظات إضافية. 
السؤال: أي جملة تستخدم كلمة ""مشحوط"" بشكل طبيعي؟ 
الخيارات: 
A) هو مشحوط دائمًا ويتأخر عن العمل. 
B) مشحوط يعرف كيف يتفاخر أمام الآخرين. 
C) أنا أحب الأكل المشحوط. 
D) مشحوط يذاكر دروسه بجد.",B
مشرّز,مِشَرَّز ، مِشَرَّزَة ، شرِّزْنا وهو وصف للانسان المضيء المستبصر والنزيه. وتستخدم في المدح لمن يكون نزيهًا ويرى الحق او يرى محاسنك ويمدحك عليها بلا نفاق. وتستخدم شرزنا لطلب الراي العادل والاستشاره في النزاعات.,Western,"المهمة: اختر الجملة التي تستخدم فيها كلمة 'مشرّز' بشكل صحيح.
السؤال: أي من الجمل التالية تصف استخدام كلمة 'مشرّز' بشكل صحيح؟
الخيارات:
أ) سمر شافت الغيم وقررت تنزل.
ب) هذا الإنسان مشرّز يعرف كيف ينصف بين الناس.
ج) حسام دائماً بالليل يتعلم.
د) المطبخ مليان أكلات لذيذة.",ب
مشَصِّب,مُشصب يعني موقّف أو متصلب وفي الفصحى : الشِصْبُ بالكسر: الشِدَّةُ. والشَصائِبُ: الشدائد. وقد شَصِبَ الأمرُ، أي اشتدَّ. مثال : لا احد يقول مدّ رجليك تراني مشصب من البرد,Central,"المهمة: اختر فقط إجابة واحدة دون أي ملاحظات إضافية. 
السؤال: تكملة الجملة ""في الليلة الباردة، أشعر بأن رجلي."" 
الخيارات: 
A) مشصب 
B) متعب 
C) سعيد 
D) مسترخٍ",A
طاقة,شباك,Western,"المهمة: اختر الخيار الأفضل الذي يعبر عن استخدام الكلمة في سياق مناسب.
السؤال: كيف يمكن استخدام كلمة 'طاقة' في جملة صحيحة باللهجة الحجازية؟
الخيارات:
أ) سكّر الطاقة لا يجي الغبار
ب) الطاقة في غرفتي تطير
ج) الطاقة جميل 
د) شحن الطاقة التي في البيت",أ
مشنص,وقف مذهولا ولايتحرك,Southern,"### نوع السؤال: الاستخدام السياقي
المهمة: اختر الإجابة الصحيحة فقط دون أية ملاحظات. 
السؤال: في أي جملة يمكن استخدام كلمة ""مشنص"" بشكل طبيعي؟ 
الخيارات: 
A) كان فلان مشنص مكانه بعد ما سمع الخبر. 
B) فلان يجري نحو المدرسة. 
C) يضحك الأطفال أثناء اللعب. 
D) كانت الطيور تطير في السماء.",A
مصالة,شيء يعده أحد الناس مضحك أو ظريف و لكن لا يتفق معه باقي الناس.,Central,"المهمة: اختر الاستخدام الصحيح لكلمة 'مصالة' في الجملة.
السؤال: في أي من الجمل التالية تستخدم كلمة 'مصالة' بشكل صحيح؟
الخيارات:
أ) الجو جميل اليوم.
ب) والله هذي مصالة مضحكة.
ج) أنا أحب الطقس الرطب.
د) يجب أن نذهب للتسوق.",ب
